household_id,province,people,month,appliance,own,hours_morning,hours_afternoon,hours_evening,hours_night,rainy_days,public_holidays,typical_w,min_w,max_w,standby_w,hours_morning_monthly,hours_afternoon_monthly,hours_evening_monthly,hours_night_monthly,daily_hours_total,monthly_hours_total,monthly_kwh_appliance
628,Eastern,6,8,Pedestal Fan,1,0.776,0.83,3.499,3.924,10,2,75,50,100,0,23.28,24.9,104.97,117.72,9.029,270.87,20.31525
628,Eastern,6,8,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
628,Eastern,6,8,Inverter AC (9000–12000 BTU),1,0.001,0.424,1.074,2.388,10,2,950,700,1400,2,0.03,12.719999999999999,32.22,71.64,3.887,116.61,112.2195
628,Eastern,6,8,Non-inverter AC (12000 BTU),1,0.078,0.432,1.447,2.193,10,2,1200,900,1700,2,2.34,12.959999999999999,43.410000000000004,65.79,4.15,124.5,150.84
628,Eastern,6,8,LED TV (40–50 in),1,0.522,0.39,1.098,0.413,10,2,90,60,140,1,15.66,11.700000000000001,32.940000000000005,12.389999999999999,2.423,72.69,7.262099999999999
628,Eastern,6,8,Laptop,1,0.482,0.597,1.12,0.308,10,2,65,45,90,1,14.459999999999999,17.91,33.6,9.24,2.5069999999999997,75.21,5.60865
628,Eastern,6,8,Desktop PC,1,0.461,0.944,1.151,0.445,10,2,200,120,350,2,13.83,28.32,34.53,13.35,3.001,90.03,19.446
628,Eastern,6,8,Washing Machine (Front-load),1,0.199,0.299,0.282,0.188,10,2,500,350,800,1,5.970000000000001,8.969999999999999,8.459999999999999,5.64,0.968,29.04,15.24
628,Eastern,6,8,Rice Cooker,1,0.265,0.144,0.395,0.0,10,2,500,300,900,0,7.95,4.319999999999999,11.850000000000001,0.0,0.804,24.12,12.06
628,Eastern,6,8,Electric Kettle,1,0.092,0.083,0.036,0.047,10,2,2000,1500,2200,0,2.76,2.49,1.0799999999999998,1.41,0.258,7.74,15.48
628,Eastern,6,8,Iron,1,0.079,0.102,0.036,0.043,10,2,1200,900,1800,0,2.37,3.0599999999999996,1.0799999999999998,1.2899999999999998,0.26,7.8,9.36
628,Eastern,6,8,LED Bulb,1,0.1,0.2,4.336,5.657,10,2,9,5,15,0,3.0,6.0,130.08,169.71,10.293,308.79,2.77911
628,Eastern,6,8,Blender,1,0.091,0.075,0.074,0.013,10,2,400,200,800,0,2.73,2.25,2.2199999999999998,0.38999999999999996,0.253,7.59,3.036
629,Northern,4,5,Ceiling Fan,1,0.591,0.79,3.706,3.636,15,3,65,45,85,0,17.73,23.700000000000003,111.17999999999999,109.08,8.722999999999999,261.69,17.00985
629,Northern,4,5,LED TV (40–50 in),1,0.49,0.746,1.978,0.673,15,3,90,60,140,1,14.7,22.38,59.339999999999996,20.19,3.887,116.60999999999999,11.214899999999998
629,Northern,4,5,Washing Machine (Front-load),1,0.109,0.164,0.15,0.1,15,3,500,350,800,1,3.27,4.92,4.5,3.0,0.523,15.69,8.565
629,Northern,4,5,Rice Cooker,1,0.426,0.129,0.487,0.0,15,3,500,300,900,0,12.78,3.87,14.61,0.0,1.0419999999999998,31.259999999999998,15.629999999999999
629,Northern,4,5,Iron,1,0.037,0.046,0.043,0.03,15,3,1200,900,1800,0,1.1099999999999999,1.38,1.2899999999999998,0.8999999999999999,0.156,4.68,5.616
629,Northern,4,5,LED Bulb,1,0.1,0.2,4.945,6.862,15,3,9,5,15,0,3.0,6.0,148.35000000000002,205.86,12.107,363.21000000000004,3.2688900000000003
630,Sabaragamuwa,4,8,Ceiling Fan,1,0.562,0.521,3.093,3.053,10,2,65,45,85,0,16.860000000000003,15.63,92.78999999999999,91.59,7.229,216.87,14.09655
630,Sabaragamuwa,4,8,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
630,Sabaragamuwa,4,8,LED TV (40–50 in),1,0.443,0.677,1.278,0.452,10,2,90,60,140,1,13.290000000000001,20.310000000000002,38.34,13.56,2.85,85.5,8.415
630,Sabaragamuwa,4,8,Washing Machine (Front-load),1,0.068,0.103,0.097,0.065,10,2,500,350,800,1,2.04,3.09,2.91,1.9500000000000002,0.333,9.989999999999998,5.714999999999999
630,Sabaragamuwa,4,8,Electric Kettle,1,0.058,0.082,0.053,0.006,10,2,2000,1500,2200,0,1.74,2.46,1.5899999999999999,0.18,0.199,5.97,11.94
630,Sabaragamuwa,4,8,Iron,1,0.026,0.094,0.091,0.017,10,2,1200,900,1800,0,0.7799999999999999,2.82,2.73,0.51,0.22799999999999998,6.84,8.208
630,Sabaragamuwa,4,8,LED Bulb,1,0.1,0.2,3.328,6.936,10,2,9,5,15,0,3.0,6.0,99.83999999999999,208.07999999999998,10.564,316.91999999999996,2.85228
631,Sabaragamuwa,3,9,Ceiling Fan,1,0.746,0.969,2.605,3.829,12,2,65,45,85,0,22.38,29.07,78.15,114.87,8.149000000000001,244.47000000000003,15.890550000000001
631,Sabaragamuwa,3,9,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,12,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
631,Sabaragamuwa,3,9,Laptop,1,0.273,0.739,0.712,0.064,12,2,65,45,90,1,8.190000000000001,22.169999999999998,21.36,1.92,1.788,53.64,4.206600000000001
631,Sabaragamuwa,3,9,Washing Machine (Front-load),1,0.199,0.298,0.281,0.187,12,2,500,350,800,1,5.970000000000001,8.94,8.430000000000001,5.61,0.9650000000000001,28.950000000000003,15.195000000000002
631,Sabaragamuwa,3,9,Rice Cooker,1,0.358,0.162,0.327,0.0,12,2,500,300,900,0,10.74,4.86,9.81,0.0,0.847,25.410000000000004,12.705000000000002
631,Sabaragamuwa,3,9,Electric Kettle,1,0.026,0.063,0.045,0.0,12,2,2000,1500,2200,0,0.7799999999999999,1.8900000000000001,1.3499999999999999,0.0,0.134,4.02,8.04
631,Sabaragamuwa,3,9,Iron,1,0.037,0.04,0.043,0.044,12,2,1200,900,1800,0,1.1099999999999999,1.2,1.2899999999999998,1.3199999999999998,0.16399999999999998,4.92,5.904
631,Sabaragamuwa,3,9,LED Bulb,1,0.1,0.2,3.841,6.038,12,2,9,5,15,0,3.0,6.0,115.23,181.14000000000001,10.179,305.37,2.7483299999999997
631,Sabaragamuwa,3,9,Blender,1,0.023,0.09,0.039,0.015,12,2,400,200,800,0,0.69,2.6999999999999997,1.17,0.44999999999999996,0.16699999999999998,5.01,2.004
632,Northern,3,5,Ceiling Fan,1,0.703,0.96,2.61,4.251,15,3,65,45,85,0,21.09,28.799999999999997,78.3,127.53000000000002,8.524000000000001,255.72000000000003,16.621800000000004
632,Northern,3,5,Non-inverter AC (12000 BTU),1,0.003,0.29,1.731,0.753,15,3,1200,900,1700,2,0.09,8.7,51.93,22.59,2.777,83.31,101.412
632,Northern,3,5,LED TV (40–50 in),1,0.527,0.851,2.395,0.37,15,3,90,60,140,1,15.81,25.53,71.85,11.1,4.143,124.28999999999999,11.906099999999999
632,Northern,3,5,Desktop PC,1,0.468,0.834,0.819,0.034,15,3,200,120,350,2,14.040000000000001,25.02,24.57,1.02,2.155,64.65,14.370000000000001
632,Northern,3,5,LED Bulb,1,0.1,0.2,4.803,5.905,15,3,9,5,15,0,3.0,6.0,144.09,177.15,11.008,330.24,2.9721599999999997
633,North Central,2,6,Ceiling Fan,1,0.838,1.362,3.638,2.292,13,2,65,45,85,0,25.14,40.86,109.14,68.75999999999999,8.129999999999999,243.89999999999998,15.853499999999999
633,North Central,2,6,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,13,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
633,North Central,2,6,LED TV (40–50 in),1,0.319,0.271,2.441,0.172,13,2,90,60,140,1,9.57,8.13,73.22999999999999,5.159999999999999,3.203,96.08999999999999,9.368099999999998
633,North Central,2,6,Laptop,1,0.338,0.966,1.468,0.349,13,2,65,45,90,1,10.14,28.98,44.04,10.469999999999999,3.1210000000000004,93.63,6.80595
633,North Central,2,6,Desktop PC,1,0.289,0.624,1.317,0.286,13,2,200,120,350,2,8.67,18.72,39.51,8.58,2.516,75.48,16.536
633,North Central,2,6,Washing Machine (Front-load),1,0.083,0.125,0.118,0.079,13,2,500,350,800,1,2.49,3.75,3.54,2.37,0.405,12.150000000000002,6.795000000000001
633,North Central,2,6,Rice Cooker,1,0.267,0.183,0.458,0.0,13,2,500,300,900,0,8.01,5.49,13.74,0.0,0.908,27.240000000000002,13.620000000000001
633,North Central,2,6,Electric Kettle,1,0.081,0.053,0.063,0.049,13,2,2000,1500,2200,0,2.43,1.5899999999999999,1.8900000000000001,1.47,0.246,7.38,14.76
633,North Central,2,6,Iron,1,0.049,0.078,0.034,0.006,13,2,1200,900,1800,0,1.47,2.34,1.02,0.18,0.167,5.01,6.012
633,North Central,2,6,LED Bulb,1,0.1,0.2,4.567,6.532,13,2,9,5,15,0,3.0,6.0,137.01,195.96,11.399000000000001,341.97,3.0777300000000003
633,North Central,2,6,Blender,1,0.078,0.035,0.039,0.046,13,2,400,200,800,0,2.34,1.05,1.17,1.38,0.198,5.9399999999999995,2.376
634,Southern,3,1,Ceiling Fan,1,0.744,0.519,3.327,4.106,6,2,65,45,85,0,22.32,15.57,99.81,123.17999999999999,8.696,260.88,16.9572
634,Southern,3,1,Inverter AC (9000–12000 BTU),1,0.106,0.352,1.005,0.965,6,2,950,700,1400,2,3.1799999999999997,10.559999999999999,30.15,28.95,2.428,72.84,70.638
634,Southern,3,1,LED TV (40–50 in),1,0.388,0.368,1.684,0.393,6,2,90,60,140,1,11.64,11.04,50.519999999999996,11.790000000000001,2.833,84.99,8.369099999999998
634,Southern,3,1,Laptop,1,0.515,0.719,0.529,0.495,6,2,65,45,90,1,15.450000000000001,21.57,15.870000000000001,14.85,2.258,67.74,5.123099999999999
634,Southern,3,1,Washing Machine (Front-load),1,0.17,0.255,0.24,0.16,6,2,500,350,800,1,5.1000000000000005,7.65,7.199999999999999,4.8,0.8250000000000001,24.75,13.095
634,Southern,3,1,Rice Cooker,1,0.347,0.041,0.324,0.0,6,2,500,300,900,0,10.41,1.23,9.72,0.0,0.712,21.36,10.68
634,Southern,3,1,Electric Kettle,1,0.078,0.048,0.038,0.019,6,2,2000,1500,2200,0,2.34,1.44,1.14,0.57,0.183,5.49,10.98
634,Southern,3,1,Microwave Oven,1,0.071,0.078,0.072,0.043,6,2,1200,800,1600,2,2.13,2.34,2.1599999999999997,1.2899999999999998,0.26399999999999996,7.919999999999999,10.943999999999999
634,Southern,3,1,Iron,1,0.04,0.075,0.028,0.027,6,2,1200,900,1800,0,1.2,2.25,0.84,0.8099999999999999,0.16999999999999998,5.1,6.12
634,Southern,3,1,LED Bulb,1,0.1,0.2,4.168,4.649,6,2,9,5,15,0,3.0,6.0,125.04,139.47,9.117,273.51,2.46159
635,North Central,6,9,Ceiling Fan,1,0.693,0.699,2.18,3.971,12,2,65,45,85,0,20.79,20.97,65.4,119.13,7.543,226.29,14.70885
635,North Central,6,9,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,12,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
635,North Central,6,9,LED TV (40–50 in),1,0.373,0.529,1.635,0.258,12,2,90,60,140,1,11.19,15.870000000000001,49.05,7.74,2.795,83.85,8.2665
635,North Central,6,9,Electric Kettle,1,0.029,0.047,0.087,0.039,12,2,2000,1500,2200,0,0.87,1.41,2.61,1.17,0.20199999999999999,6.06,12.12
635,North Central,6,9,Microwave Oven,1,0.104,0.077,0.064,0.015,12,2,1200,800,1600,2,3.1199999999999997,2.31,1.92,0.44999999999999996,0.26,7.8,10.8
635,North Central,6,9,Iron,1,0.028,0.074,0.059,0.038,12,2,1200,900,1800,0,0.84,2.2199999999999998,1.77,1.14,0.19899999999999998,5.97,7.164
635,North Central,6,9,Blender,1,0.056,0.105,0.052,0.017,12,2,400,200,800,0,1.68,3.15,1.5599999999999998,0.51,0.22999999999999998,6.8999999999999995,2.76
636,Eastern,3,6,Ceiling Fan,1,0.588,0.913,2.269,4.504,13,2,65,45,85,0,17.64,27.39,68.07000000000001,135.11999999999998,8.274,248.21999999999997,16.134299999999996
636,Eastern,3,6,Pedestal Fan,1,0.669,0.677,3.215,2.597,13,2,75,50,100,0,20.07,20.310000000000002,96.44999999999999,77.91,7.1579999999999995,214.73999999999998,16.1055
636,Eastern,3,6,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,13,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
636,Eastern,3,6,LED TV (40–50 in),1,0.506,0.446,1.997,0.276,13,2,90,60,140,1,15.18,13.38,59.910000000000004,8.280000000000001,3.2249999999999996,96.75,9.4275
636,Eastern,3,6,Desktop PC,1,0.725,0.973,1.288,0.424,13,2,200,120,350,2,21.75,29.189999999999998,38.64,12.719999999999999,3.4099999999999997,102.3,21.9
636,Eastern,3,6,Washing Machine (Front-load),1,0.079,0.118,0.111,0.074,13,2,500,350,800,1,2.37,3.54,3.33,2.2199999999999998,0.382,11.46,6.45
636,Eastern,3,6,Rice Cooker,1,0.506,0.132,0.561,0.0,13,2,500,300,900,0,15.18,3.96,16.830000000000002,0.0,1.199,35.97,17.985
636,Eastern,3,6,Iron,1,0.079,0.038,0.069,0.005,13,2,1200,900,1800,0,2.37,1.14,2.0700000000000003,0.15,0.191,5.73,6.876000000000001
636,Eastern,3,6,LED Bulb,1,0.1,0.2,4.391,5.227,13,2,9,5,15,0,3.0,6.0,131.73,156.81,9.918,297.53999999999996,2.6778599999999995
637,Western,6,12,Ceiling Fan,1,0.923,0.887,3.594,3.052,10,3,65,45,85,0,27.69,26.61,107.82,91.56,8.456,253.68,16.4892
637,Western,6,12,Pedestal Fan,1,0.628,1.249,2.37,2.642,10,3,75,50,100,0,18.84,37.470000000000006,71.10000000000001,79.25999999999999,6.888999999999999,206.67000000000002,15.500250000000001
637,Western,6,12,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
637,Western,6,12,LED TV (40–50 in),1,0.131,0.341,1.568,0.32,10,3,90,60,140,1,3.93,10.23,47.04,9.6,2.36,70.8,7.092
637,Western,6,12,Laptop,1,0.493,0.636,1.072,0.095,10,3,65,45,90,1,14.79,19.080000000000002,32.160000000000004,2.85,2.2960000000000003,68.88,5.1972
637,Western,6,12,Rice Cooker,1,0.419,0.073,0.52,0.0,10,3,500,300,900,0,12.57,2.19,15.600000000000001,0.0,1.012,30.36,15.18
637,Western,6,12,Electric Kettle,1,0.07,0.07,0.075,0.017,10,3,2000,1500,2200,0,2.1,2.1,2.25,0.51,0.23200000000000004,6.96,13.92
637,Western,6,12,Microwave Oven,1,0.059,0.073,0.054,0.022,10,3,1200,800,1600,2,1.77,2.19,1.6199999999999999,0.6599999999999999,0.208,6.24,8.928
637,Western,6,12,Iron,1,0.046,0.047,0.076,0.0,10,3,1200,900,1800,0,1.38,1.41,2.28,0.0,0.16899999999999998,5.07,6.084
637,Western,6,12,LED Bulb,1,0.1,0.2,3.191,6.846,10,3,9,5,15,0,3.0,6.0,95.72999999999999,205.38,10.337,310.11,2.7909900000000003
637,Western,6,12,Water Heater (Instant),1,0.019,0.042,0.085,0.0,10,3,3000,2000,4500,0,0.57,1.26,2.5500000000000003,0.0,0.14600000000000002,4.380000000000001,13.140000000000002
637,Western,6,12,Blender,1,0.102,0.026,0.034,0.001,10,3,400,200,800,0,3.0599999999999996,0.7799999999999999,1.02,0.03,0.163,4.89,1.9559999999999997
638,Southern,2,11,Ceiling Fan,1,0.719,1.338,3.537,2.038,15,2,65,45,85,0,21.57,40.14,106.11,61.13999999999999,7.632,228.95999999999998,14.882399999999997
638,Southern,2,11,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
638,Southern,2,11,LED TV (40–50 in),1,0.266,0.382,1.722,0.667,15,2,90,60,140,1,7.98,11.46,51.66,20.01,3.037,91.11,8.9199
638,Southern,2,11,Washing Machine (Front-load),1,0.173,0.26,0.245,0.163,15,2,500,350,800,1,5.1899999999999995,7.800000000000001,7.35,4.890000000000001,0.841,25.23,13.335
638,Southern,2,11,Rice Cooker,1,0.321,0.081,0.496,0.0,15,2,500,300,900,0,9.63,2.43,14.879999999999999,0.0,0.898,26.939999999999998,13.469999999999999
638,Southern,2,11,Microwave Oven,1,0.038,0.03,0.039,0.006,15,2,1200,800,1600,2,1.14,0.8999999999999999,1.17,0.18,0.11300000000000002,3.39,5.508
638,Southern,2,11,Iron,1,0.051,0.101,0.03,0.041,15,2,1200,900,1800,0,1.5299999999999998,3.0300000000000002,0.8999999999999999,1.23,0.223,6.690000000000001,8.028000000000002
638,Southern,2,11,Water Pump,1,0.107,0.29,0.034,0.015,15,2,750,400,1100,0,3.21,8.7,1.02,0.44999999999999996,0.44599999999999995,13.379999999999999,10.035
638,Southern,2,11,LED Bulb,1,0.1,0.2,3.325,6.001,15,2,9,5,15,0,3.0,6.0,99.75,180.03,9.626000000000001,288.78,2.5990199999999994
638,Southern,2,11,Blender,1,0.085,0.099,0.052,0.023,15,2,400,200,800,0,2.5500000000000003,2.97,1.5599999999999998,0.69,0.259,7.77,3.108
639,North Western,2,12,Ceiling Fan,1,0.703,1.145,2.279,3.277,10,3,65,45,85,0,21.09,34.35,68.37,98.31,7.404,222.12,14.437800000000001
639,North Western,2,12,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
639,North Western,2,12,LED TV (40–50 in),1,0.115,0.53,2.344,0.477,10,3,90,60,140,1,3.45,15.9,70.32,14.309999999999999,3.4659999999999997,103.97999999999999,10.078199999999999
639,North Western,2,12,Laptop,1,0.506,0.359,0.702,0.038,10,3,65,45,90,1,15.18,10.77,21.06,1.14,1.605,48.15,3.84975
639,North Western,2,12,Desktop PC,1,0.704,0.285,0.884,0.375,10,3,200,120,350,2,21.119999999999997,8.549999999999999,26.52,11.25,2.2479999999999998,67.44,14.928
639,North Western,2,12,Rice Cooker,1,0.451,0.126,0.471,0.0,10,3,500,300,900,0,13.530000000000001,3.7800000000000002,14.129999999999999,0.0,1.048,31.44,15.72
639,North Western,2,12,Iron,1,0.03,0.037,0.063,0.017,10,3,1200,900,1800,0,0.8999999999999999,1.1099999999999999,1.8900000000000001,0.51,0.14700000000000002,4.41,5.292
639,North Western,2,12,LED Bulb,1,0.1,0.2,3.038,6.395,10,3,9,5,15,0,3.0,6.0,91.14,191.85,9.733,291.99,2.62791
639,North Western,2,12,Water Heater (Instant),1,0.065,0.033,0.01,0.118,10,3,3000,2000,4500,0,1.9500000000000002,0.99,0.3,3.54,0.22599999999999998,6.78,20.34
639,North Western,2,12,Blender,1,0.052,0.044,0.078,0.016,10,3,400,200,800,0,1.5599999999999998,1.3199999999999998,2.34,0.48,0.19,5.699999999999999,2.2799999999999994
640,North Central,3,7,Ceiling Fan,1,0.929,1.158,2.823,4.747,10,2,65,45,85,0,27.87,34.739999999999995,84.69,142.41,9.657,289.71000000000004,18.83115
640,North Central,3,7,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
640,North Central,3,7,Laptop,1,0.825,0.478,0.854,0.191,10,2,65,45,90,1,24.75,14.34,25.62,5.73,2.348,70.44000000000001,5.2986
640,North Central,3,7,Microwave Oven,1,0.091,0.088,0.099,0.023,10,2,1200,800,1600,2,2.73,2.6399999999999997,2.97,0.69,0.30100000000000005,9.03,12.276
641,Southern,3,7,Ceiling Fan,1,0.635,1.335,2.788,2.536,10,2,65,45,85,0,19.05,40.05,83.64,76.08,7.2940000000000005,218.82,14.2233
641,Southern,3,7,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
641,Southern,3,7,Laptop,1,0.688,0.497,0.712,0.014,10,2,65,45,90,1,20.639999999999997,14.91,21.36,0.42,1.911,57.33,4.44645
641,Southern,3,7,Rice Cooker,1,0.521,0.099,0.349,0.0,10,2,500,300,900,0,15.63,2.97,10.469999999999999,0.0,0.969,29.07,14.535
641,Southern,3,7,Electric Kettle,1,0.085,0.096,0.062,0.001,10,2,2000,1500,2200,0,2.5500000000000003,2.88,1.8599999999999999,0.03,0.244,7.319999999999999,14.639999999999999
641,Southern,3,7,Microwave Oven,1,0.052,0.042,0.071,0.026,10,2,1200,800,1600,2,1.5599999999999998,1.26,2.13,0.7799999999999999,0.19099999999999998,5.7299999999999995,8.316
641,Southern,3,7,Iron,1,0.051,0.076,0.067,0.045,10,2,1200,900,1800,0,1.5299999999999998,2.28,2.0100000000000002,1.3499999999999999,0.239,7.17,8.604
641,Southern,3,7,LED Bulb,1,0.1,0.2,4.194,5.523,10,2,9,5,15,0,3.0,6.0,125.82,165.69,10.017,300.51,2.70459
641,Southern,3,7,Blender,1,0.091,0.038,0.039,0.039,10,2,400,200,800,0,2.73,1.14,1.17,1.17,0.20700000000000002,6.21,2.484
642,Sabaragamuwa,3,12,Ceiling Fan,1,0.742,1.434,2.948,4.239,10,3,65,45,85,0,22.259999999999998,43.019999999999996,88.44,127.17,9.363,280.89,18.257849999999998
642,Sabaragamuwa,3,12,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
642,Sabaragamuwa,3,12,Non-inverter AC (12000 BTU),1,0.147,0.278,0.682,1.133,10,3,1200,900,1700,2,4.41,8.34,20.46,33.99,2.24,67.2,82.08
642,Sabaragamuwa,3,12,LED TV (40–50 in),1,0.214,0.243,1.569,0.488,10,3,90,60,140,1,6.42,7.29,47.07,14.64,2.514,75.42,7.5078000000000005
642,Sabaragamuwa,3,12,Rice Cooker,1,0.265,0.038,0.512,0.0,10,3,500,300,900,0,7.95,1.14,15.36,0.0,0.815,24.45,12.225
642,Sabaragamuwa,3,12,Electric Kettle,1,0.037,0.034,0.098,0.001,10,3,2000,1500,2200,0,1.1099999999999999,1.02,2.94,0.03,0.17,5.1000000000000005,10.200000000000001
642,Sabaragamuwa,3,12,Microwave Oven,1,0.05,0.025,0.087,0.029,10,3,1200,800,1600,2,1.5,0.75,2.61,0.87,0.191,5.7299999999999995,8.316
642,Sabaragamuwa,3,12,Iron,1,0.026,0.075,0.03,0.025,10,3,1200,900,1800,0,0.7799999999999999,2.25,0.8999999999999999,0.75,0.156,4.68,5.616
642,Sabaragamuwa,3,12,Water Heater (Instant),1,0.067,0.015,0.05,0.091,10,3,3000,2000,4500,0,2.0100000000000002,0.44999999999999996,1.5,2.73,0.223,6.6899999999999995,20.07
642,Sabaragamuwa,3,12,Blender,1,0.102,0.109,0.072,0.043,10,3,400,200,800,0,3.0599999999999996,3.27,2.1599999999999997,1.2899999999999998,0.32599999999999996,9.78,3.9119999999999995
643,Southern,4,5,Ceiling Fan,1,0.786,1.314,2.35,2.193,15,3,65,45,85,0,23.580000000000002,39.42,70.5,65.79,6.643000000000001,199.29000000000002,12.953850000000003
643,Southern,4,5,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
643,Southern,4,5,Non-inverter AC (12000 BTU),1,0.087,0.168,1.825,0.486,15,3,1200,900,1700,2,2.61,5.04,54.75,14.58,2.566,76.98,93.816
643,Southern,4,5,LED TV (40–50 in),1,0.516,0.843,1.076,0.712,15,3,90,60,140,1,15.48,25.29,32.28,21.36,3.1470000000000002,94.41,9.216899999999999
643,Southern,4,5,Rice Cooker,1,0.372,0.167,0.324,0.0,15,3,500,300,900,0,11.16,5.010000000000001,9.72,0.0,0.863,25.89,12.945
643,Southern,4,5,Microwave Oven,1,0.105,0.075,0.092,0.034,15,3,1200,800,1600,2,3.15,2.25,2.76,1.02,0.30600000000000005,9.18,12.456
643,Southern,4,5,Iron,1,0.069,0.037,0.034,0.024,15,3,1200,900,1800,0,2.0700000000000003,1.1099999999999999,1.02,0.72,0.164,4.92,5.904
643,Southern,4,5,LED Bulb,1,0.1,0.2,4.741,4.346,15,3,9,5,15,0,3.0,6.0,142.23,130.38,9.387,281.61,2.5344900000000004
644,North Western,3,1,Ceiling Fan,1,0.926,1.301,2.342,2.268,6,2,65,45,85,0,27.78,39.03,70.26,68.03999999999999,6.837,205.10999999999999,13.33215
644,North Western,3,1,Pedestal Fan,1,0.93,0.622,3.159,3.676,6,2,75,50,100,0,27.900000000000002,18.66,94.77,110.28,8.387,251.60999999999999,18.87075
644,North Western,3,1,Inverter AC (9000–12000 BTU),1,0.041,0.302,1.279,2.068,6,2,950,700,1400,2,1.23,9.06,38.37,62.04,3.69,110.69999999999999,106.60499999999999
644,North Western,3,1,LED TV (40–50 in),1,0.259,0.745,1.127,0.351,6,2,90,60,140,1,7.7700000000000005,22.35,33.81,10.53,2.482,74.46000000000001,7.4214
644,North Western,3,1,Washing Machine (Front-load),1,0.102,0.153,0.145,0.096,6,2,500,350,800,1,3.0599999999999996,4.59,4.35,2.88,0.496,14.879999999999999,8.159999999999998
644,North Western,3,1,Rice Cooker,1,0.482,0.048,0.53,0.0,6,2,500,300,900,0,14.459999999999999,1.44,15.9,0.0,1.06,31.799999999999997,15.899999999999999
644,North Western,3,1,Electric Kettle,1,0.073,0.095,0.068,0.028,6,2,2000,1500,2200,0,2.19,2.85,2.04,0.84,0.264,7.92,15.84
644,North Western,3,1,Microwave Oven,1,0.089,0.069,0.088,0.002,6,2,1200,800,1600,2,2.67,2.0700000000000003,2.6399999999999997,0.06,0.248,7.4399999999999995,10.368
644,North Western,3,1,LED Bulb,1,0.1,0.2,3.99,6.438,6,2,9,5,15,0,3.0,6.0,119.7,193.14,10.728,321.84,2.89656
644,North Western,3,1,Blender,1,0.093,0.092,0.068,0.05,6,2,400,200,800,0,2.79,2.76,2.04,1.5,0.303,9.09,3.636
645,North Western,2,7,Ceiling Fan,1,0.774,1.045,2.393,3.162,10,2,65,45,85,0,23.22,31.349999999999998,71.78999999999999,94.86,7.374,221.21999999999997,14.379299999999997
645,North Western,2,7,Pedestal Fan,1,0.551,1.237,2.609,4.171,10,2,75,50,100,0,16.53,37.11,78.27,125.13000000000001,8.568000000000001,257.04,19.278
645,North Western,2,7,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
645,North Western,2,7,LED TV (40–50 in),1,0.264,0.841,1.257,0.001,10,2,90,60,140,1,7.92,25.23,37.709999999999994,0.03,2.363,70.88999999999999,7.1000999999999985
645,North Western,2,7,Desktop PC,1,0.59,1.02,1.147,0.043,10,2,200,120,350,2,17.7,30.6,34.410000000000004,1.2899999999999998,2.8,84.00000000000001,18.240000000000002
645,North Western,2,7,Rice Cooker,1,0.384,0.193,0.302,0.0,10,2,500,300,900,0,11.52,5.79,9.06,0.0,0.879,26.369999999999997,13.184999999999999
645,North Western,2,7,Microwave Oven,1,0.035,0.09,0.092,0.035,10,2,1200,800,1600,2,1.05,2.6999999999999997,2.76,1.05,0.252,7.56,10.512
645,North Western,2,7,Iron,1,0.105,0.029,0.064,0.034,10,2,1200,900,1800,0,3.15,0.87,1.92,1.02,0.232,6.959999999999999,8.351999999999999
645,North Western,2,7,Water Pump,1,0.141,0.338,0.184,0.036,10,2,750,400,1100,0,4.2299999999999995,10.14,5.52,1.0799999999999998,0.6990000000000001,20.97,15.7275
